subj_id,probe_num,stim_type,state,vigil,resp_type,trl_time,IBI_3,IBI_2,IBI_1,IBI_0,IBI.1,IBI.2,IBI.3
1,35,D,4,2,C,172748.16524,0.0956357919811711,0.267524185857335,-0.649213914815538,-0.477325520939375,-0.0762526018949926,-0.477325520939375,-0.992990702567866
1,36,D,1,2,F,172845.452573,-1.07893489950595,0.0956357919811711,0.439412579733499,0.582652907963635,1.67127940251267,1.64263133686664,0.267524185857335
1,37,D,1,2,C,172911.1470844,2.27288878107925,1.75722359945075,0.840485498777881,0.267524185857335,-0.849750374337729,-1.4513597529043,-0.907046505629784
1,38,D,2,3,C,172974.0081232,2.15829651849514,1.04102195830007,1.92911199332692,2.61666556883157,1.95776005897295,1.47074294299048,1.21291035217624
1,39,D,2,3,C,173064.6288148,0.382116448441444,-0.248140995771156,0.21022805456528,0.668597104901717,0.668597104901717,0.00969159504308925,0.00969159504308925
1,40,D,1,3,C,173156.457857,1.09831808959213,1.18426228653021,0.697245170547744,1.3847987460524,3.9058285229028,2.41612910930938,1.58533520557459
1,40,D,1,3,F,173164.4748424,1.01237389265404,0.0383396606891165,0.95507776136199,1.98640812461897,2.18694458414116,NaN,NaN
1,41,F,1,2,C,173382.201064,-0.391381324001293,-0.018956470602938,-0.620565849169511,0.00969159504308925,0.95507776136199,0.754541301839799,0.439412579733499
1,41,F,1,2,C,173386.0178984,0.95507776136199,0.754541301839799,0.439412579733499,0.63994903925569,0.63994903925569,-0.133548733187047,-0.190844864479102
1,42,F,2,3,C,173473.9550798,0.63994903925569,-0.162196798833075,-0.477325520939375,-0.591917783523484,-0.018956470602938,-0.477325520939375,NaN
1,43,F,2,3,F,173551.925128,-0.133548733187047,-0.591917783523484,-0.10490066754102,0.754541301839799,1.04102195830007,0.324820317149389,0.324820317149389
1,44,F,2,3,C,173646.5959357,-0.849750374337729,0.439412579733499,-0.334085192709238,0.296172251503362,0.296172251503362,0.00969159504308925,-0.677861980461566
1,45,F,1,3,C,173720.4325132,-0.505973586585402,-0.362733258355266,-0.391381324001293,-0.305437127063211,0.181579988919253,1.04102195830007,-0.334085192709238
1,46,F,2,3,C,173802.8194427,-0.190844864479102,-0.018956470602938,-0.162196798833075,-0.42002938964732,-0.0762526018949926,0.238876120211308,-0.248140995771156
1,47,F,2,3,C,173881.606239,4.62203016405348,1.55668713992856,0.582652907963635,0.554004842317608,0.439412579733499,-0.162196798833075,-0.534621652231429
1,48,F,1,4,C,173967.6682793,0.926429695715963,0.554004842317608,0.983725827008017,0.611300973609662,-0.0762526018949926,0.296172251503362,0.353468382795417
1,49,F,2,4,C,174039.4798186,0.410764514087471,0.439412579733499,0.0669877263351438,0.324820317149389,0.869133564423908,0.668597104901717,0.0669877263351438
1,49,F,2,4,C,174047.330128,1.64263133686664,0.783189367485826,0.840485498777881,1.3847987460524,1.12696615523815,0.124283857627198,NaN
1,50,F,2,4,F,174116.2081577,0.439412579733499,-0.276789061417184,0.238876120211308,0.410764514087471,0.181579988919253,-0.992990702567866,-0.534621652231429
1,51,D,1,2,C,174368.1691834,1.27020648346829,1.49939100863651,0.525356776671581,1.18426228653021,2.53072137189349,NaN,NaN
1,52,D,2,2,C,174446.9476093,-0.276789061417184,0.0383396606891165,0.296172251503362,-0.591917783523484,-0.73515811175362,-1.16487909644403,-1.16487909644403
1,53,D,2,2,F,174542.6101025,0.124283857627198,-0.362733258355266,-0.276789061417184,0.00969159504308925,0.0669877263351438,-2.02432106582485,-2.19620945970101
1,55,D,1,2,C,174702.6754755,0.0383396606891165,-0.133548733187047,-1.05028683385992,-1.07893489950595,-0.534621652231429,-0.907046505629784,-1.53730394984238
1,56,D,1,2,C,174798.0129785,-0.907046505629784,-0.792454243045675,-0.362733258355266,0.21022805456528,-0.133548733187047,-0.448677455293347,NaN
1,57,D,1,2,C,174864.7825595,0.296172251503362,-0.0476045362489653,-0.591917783523484,-0.534621652231429,0.840485498777881,-0.591917783523484,-0.591917783523484
1,58,D,1,2,C,174935.7106592,-0.907046505629784,-0.620565849169511,0.152931923273226,0.496708711025553,0.811837433131853,1.58533520557459,1.61398327122062
1,59,D,2,2,F,175020.4393729,0.983725827008017,1.81451973074281,1.55668713992856,0.0383396606891165,0.468060645379526,1.52803907428254,0.725893236193772
1,59,D,2,2,C,175026.8729538,0.725893236193772,1.04102195830007,2.38748104366335,2.27288878107925,1.84316779638884,NaN,NaN
1,60,D,1,2,C,175110.559912,1.6999274681587,0.754541301839799,1.04102195830007,1.44209487734445,0.754541301839799,NaN,NaN
2,1,F,1,2,F,184633.7464577,-0.56029423041359,-0.979837878085112,-0.60965230661024,-0.56029423041359,-0.313503849430342,-0.412220001823641,0.130718836339505
2,2,F,1,2,F,184734.9175544,-0.757726535200189,-0.313503849430342,0.180076912536155,0.20475595063448,-0.190108658938718,0.180076912536155,0.130718836339505
2,3,F,1,2,F,184828.5800398,-0.288824811332017,-0.0913925065454183,-0.584973268511915,-0.0420344303487687,0.254114026831129,0.0566817220445306,0.0320026839462058
2,4,F,1,2,F,184895.7912783,-1.76956709723151,-1.69552998293653,-1.76956709723151,-1.72020902103486,-1.62149286864156,-1.84360421152648,-1.64617190673988
2,5,F,1,2,F,184971.8029383,-0.51093615421694,-0.807084611396838,-0.881121725691813,-0.56029423041359,-0.116071544643743,0.229434988732804,-0.535615192315265
2,6,F,1,2,F,185041.8226408,-1.15259114477339,-0.905800763790138,-0.634331344708565,-1.05387499238009,-0.930479801888462,-0.905800763790138,-0.313503849430342
2,7,F,1,2,F,185113.7841387,-0.190108658938718,-0.930479801888462,-0.807084611396838,-0.831763649495163,-0.807084611396838,NaN,NaN
2,8,F,1,2,F,185192.1458676,-0.733047497101864,-1.20194922097004,-0.733047497101864,-0.60965230661024,-0.856442687593488,-1.02919595428176,-1.12791210667506
2,9,F,2,2,F,185285.3666265,-0.733047497101864,-0.905800763790138,-0.288824811332017,-0.140750582742068,-0.0420344303487687,-0.535615192315265,-0.486257116118616
2,10,F,4,3,C,185364.5367334,0.0320026839462058,0.0813607601428555,0.180076912536155,0.10603979824118,-0.60965230661024,-0.535615192315265,-0.535615192315265
2,11,F,1,3,F,185473.9665346,-0.116071544643743,-0.165429620840393,-0.140750582742068,0.229434988732804,0.377509217322753,0.673657674502651,-0.412220001823641
2,12,F,1,3,F,185562.4953554,-0.881121725691813,-0.60965230661024,-0.584973268511915,-0.905800763790138,-0.683689420905214,-0.264145773233692,-0.461578078020291
2,13,F,2,3,F,185644.0739197,-0.214787697037042,-0.0667134684470935,-0.0420344303487687,0.20475595063448,-0.214787697037042,-0.0667134684470935,-0.313503849430342
2,14,F,4,3,F,185732.5861553,0.969806131682549,0.797052864994275,0.87108997928925,0.525583445912702,0.229434988732804,-0.461578078020291,-0.214787697037042
2,15,F,4,4,F,185819.814938,0.377509217322753,2.20375803659879,1.5127449698457,1.90760957941889,1.24127555076412,1.53742400794402,1.56210304604235
2,16,F,2,4,F,185910.9105837,-0.831763649495163,-0.362861925626991,-0.60965230661024,-0.461578078020291,-1.05387499238009,-0.979837878085112,-1.02919595428176
2,18,F,2,4,F,186093.2935118,-0.831763649495163,-1.12791210667506,-0.979837878085112,-1.15259114477339,-0.535615192315265,NaN,NaN
2,19,F,1,3,F,186165.913382,0.0566817220445306,0.00732364584788097,-0.387540963725316,-0.634331344708565,-0.856442687593488,-1.27598633526501,-1.30066537336333
2,19,F,1,3,F,186169.9802024,-1.30066537336333,-1.17727018287171,-0.60965230661024,-0.757726535200189,-0.165429620840393,0.10603979824118,0.599620560207677
2,20,F,2,3,F,186243.4583763,-1.07855403047841,-0.708368459003539,0.0320026839462058,-0.190108658938718,0.20475595063448,0.328151141126104,NaN
2,21,D,3,4,C,186364.3470178,0.797052864994275,0.402188255421078,0.8217319030926,1.43870785555072,1.09320132217417,0.673657674502651,NaN
2,22,D,1,3,F,186441.3669702,-0.0420344303487687,-0.486257116118616,0.0320026839462058,0.254114026831129,0.180076912536155,-0.0420344303487687,-0.116071544643743
2,23,D,4,3,F,186537.6711792,0.500904407814378,-0.0173553922504439,-0.634331344708565,-1.10323306857674,-0.56029423041359,0.8217319030926,1.43870785555072
2,24,D,1,3,F,186630.9335498,-0.56029423041359,-0.634331344708565,-1.07855403047841,-1.15259114477339,-1.15259114477339,-1.17727018287171,NaN
2,25,D,1,3,F,186691.386156,-0.856442687593488,-1.12791210667506,-0.856442687593488,-0.905800763790138,-0.979837878085112,-1.30066537336333,-1.17727018287171
2,26,D,1,3,F,186771.7647387,-0.930479801888462,-1.20194922097004,-1.37470248765831,-1.69552998293653,-1.96699940201811,-2.11507363060805,-2.53461727827958
2,27,D,1,2,F,186862.0519638,-0.313503849430342,-0.264145773233692,-0.190108658938718,0.10603979824118,-0.51093615421694,-0.412220001823641,-0.60965230661024
2,27,D,1,2,F,186867.9688792,-0.905800763790138,-1.07855403047841,-0.60965230661024,-0.51093615421694,-0.412220001823641,-0.60965230661024,NaN
2,28,D,2,2,F,186942.4220919,-2.04103651631308,-1.52277671624826,-1.02919595428176,-0.60965230661024,-0.807084611396838,-1.00451691618344,-0.881121725691813
2,29,D,2,2,F,187031.0759632,-1.86828324962481,-1.81892517342816,-1.02919595428176,-0.60965230661024,-0.979837878085112,-1.02919595428176,-0.757726535200189
2,29,D,2,2,F,187034.4927347,-1.02919595428176,-0.757726535200189,-0.535615192315265,-1.07855403047841,-0.831763649495163,-0.782405573298513,-0.905800763790138
2,30,D,1,2,F,187097.4121935,-0.0667134684470935,0.624299598306002,1.1178803602725,0.303472103027779,0.9204480554859,0.895769017387575,NaN
2,31,D,1,1,C,187258.9942541,1.04384324597752,0.0813607601428555,0.648978636404327,0.9204480554859,1.98164669371387,2.00632573181219,1.0191642078792
2,32,D,1,1,F,187325.1804025,1.61146112223899,0.574941522109352,0.328151141126104,0.723015750699301,1.68549823653397,0.599620560207677,1.0191642078792
2,33,D,1,1,F,187401.7171468,0.969806131682549,1.1178803602725,0.352830179224429,0.87108997928925,1.5127449698457,1.09320132217417,1.09320132217417
2,34,D,1,1,F,187485.970724,0.698336712600976,1.1178803602725,0.673657674502651,0.723015750699301,1.66081919843564,1.29063362696077,0.8217319030926
2,35,D,1,1,C,187540.0648005,0.377509217322753,1.26595458886245,1.80889342702559,0.550262484011027,1.04384324597752,1.93228861751722,0.550262484011027
2,35,D,1,1,F,187545.8483424,0.797052864994275,1.1178803602725,0.476225369716053,0.87108997928925,1.73485631273062,1.46338689364905,NaN
2,36,D,1,1,C,187614.9013102,1.75953535082894,0.599620560207677,1.1178803602725,1.46338689364905,0.747694788797626,1.38934977935407,1.48806593174737
2,37,D,1,1,C,187691.0796794,1.61146112223899,1.4140288174524,0.9204480554859,1.2165965126658,1.83357246512392,0.723015750699301,0.846410941190925
2,38,D,2,1,F,187764.6912362,0.698336712600976,1.1178803602725,1.29063362696077,0.797052864994275,0.846410941190925,1.26595458886245,1.1178803602725
2,39,D,1,1,C,187835.8526603,0.180076912536155,0.328151141126104,-0.264145773233692,0.328151141126104,1.04384324597752,0.797052864994275,0.328151141126104
2,39,D,1,1,C,187842.2613385,0.772373826895951,1.06852228407585,0.180076912536155,0.9204480554859,1.24127555076412,0.747694788797626,NaN
2,40,D,2,2,F,187915.8227459,0.550262484011027,0.723015750699301,0.0566817220445306,0.673657674502651,1.36467074125575,0.969806131682549,0.797052864994275
2,41,F,1,2,F,188032.0278991,0.402188255421078,0.747694788797626,0.278793064929454,-0.0667134684470935,0.278793064929454,0.624299598306002,0.0320026839462058
2,42,F,2,1,F,188114.4147988,0.20475595063448,0.772373826895951,0.648978636404327,0.0320026839462058,0.451546331617728,0.969806131682549,0.303472103027779
2,42,F,2,1,C,188120.4650859,0.673657674502651,0.723015750699301,-0.140750582742068,-0.214787697037042,0.0566817220445306,0.994485169780874,NaN
2,43,F,2,2,F,188206.352177,0.994485169780874,1.14255939837082,0.550262484011027,0.747694788797626,-0.165429620840393,0.0566817220445306,0.15539787443783
2,45,F,2,2,F,188325.9407124,2.35183226518874,2.32715322709041,2.42586937948371,1.80889342702559,1.83357246512392,1.26595458886245,0.0320026839462058
2,46,F,1,2,F,188390.9269392,-0.461578078020291,-0.856442687593488,-1.15259114477339,-1.44873960195328,-1.54745575434658,-0.733047497101864,2.35183226518874
2,47,F,2,4,C,188452.3545624,-0.634331344708565,-0.461578078020291,-0.288824811332017,0.698336712600976,2.20375803659879,2.17907899850047,1.78421438892727
2,48,F,1,2,C,188536.6499233,0.723015750699301,0.9204480554859,0.476225369716053,0.180076912536155,0.797052864994275,1.26595458886245,0.723015750699301
2,49,F,2,2,F,188603.4195127,1.3153126650591,0.698336712600976,1.14255939837082,2.17907899850047,2.27779515089377,2.30247418899209,2.77137591286026
2,49,F,2,2,F,188610.1697907,1.78421438892727,1.78421438892727,1.68549823653397,0.426867293519403,0.747694788797626,1.53742400794402,NaN
2,50,F,4,2,F,188699.0986788,0.797052864994275,1.33999170315742,1.53742400794402,0.525583445912702,0.9204480554859,0.945127093584224,1.06852228407585
2,51,D,2,2,F,188786.5858076,-0.0173553922504439,-0.116071544643743,0.673657674502651,1.24127555076412,0.500904407814378,0.797052864994275,0.772373826895951
2,51,D,2,2,C,188790.3193263,0.797052864994275,0.772373826895951,0.00732364584788097,0.278793064929454,0.673657674502651,-0.338182887528667,0.00732364584788097
2,52,D,2,2,F,188886.4985029,-0.881121725691813,-1.20194922097004,-0.905800763790138,-0.0173553922504439,1.33999170315742,0.723015750699301,0.500904407814378
2,52,D,2,2,F,188889.4736928,1.33999170315742,0.723015750699301,0.500904407814378,0.797052864994275,0.278793064929454,-0.708368459003539,-0.535615192315265
2,53,D,1,2,F,188977.8774835,0.352830179224429,0.278793064929454,-0.362861925626991,-0.881121725691813,-0.979837878085112,NaN,NaN
2,54,D,4,2,F,189048.8889238,1.0191642078792,0.969806131682549,0.945127093584224,1.16723843646915,0.377509217322753,0.229434988732804,-0.214787697037042
2,57,D,2,3,F,189298.34155,-1.54745575434658,-1.17727018287171,-0.486257116118616,-0.856442687593488,-0.412220001823641,-0.0420344303487687,0.377509217322753
2,58,D,1,2,F,189362.1442696,0.945127093584224,0.303472103027779,1.04384324597752,1.61146112223899,0.772373826895951,0.402188255421078,-0.214787697037042
2,58,D,1,2,F,189368.9779316,0.328151141126104,1.0191642078792,0.15539787443783,0.00732364584788097,-0.0667134684470935,0.599620560207677,0.846410941190925
2,59,D,1,2,F,189449.7647567,-0.51093615421694,-0.288824811332017,0.00732364584788097,-0.140750582742068,0.0566817220445306,0.624299598306002,1.43870785555072
2,60,D,2,2,F,189504.2004929,0.278793064929454,0.377509217322753,0.648978636404327,1.29063362696077,1.61146112223899,0.500904407814378,0.8217319030926
3,1,D,1,2,C,6404.2173824,-0.109966598261518,0.147182551450905,0.250042211335874,-0.247112811441477,0.250042211335874,0.0443228915659356,0.0614661682134305
3,2,D,1,2,C,6508.9388088,0.112895998155915,0.0100363382709459,-0.607121621038869,0.250042211335874,0.781483787408215,0.284328764630864,NaN
3,3,D,1,2,F,6612.3100706,-1.13856319711121,-0.658551450981354,0.0614661682134305,0.661480850875751,0.490048084400802,-0.144253151556508,NaN
3,4,D,1,2,C,6714.8146488,0.455761531105812,-0.624264897686364,-0.46997540785891,-0.0756800449665284,0.181469104745895,-0.0413934916715387,-0.829984217456302
3,6,D,2,3,C,6887.4890883,-0.0756800449665284,-0.812840940808807,-0.487118684506405,0.284328764630864,1.39864174671803,0.952916553883163,-0.264256088088972
3,6,D,2,3,C,6894.9977253,0.404331701163328,0.575764467638276,0.610051020933266,-0.0928233216140232,0.952916553883163,0.421474977810822,-0.212826258146487
3,7,D,2,3,C,6995.9772825,0.147182551450905,1.22720898024308,0.661480850875751,0.421474977810822,1.05577621376813,0.798627064055709,-0.144253151556508
3,8,D,4,3,C,7083.7895093,0.558621190990781,0.558621190990781,-0.0242502150240438,0.0786094448609253,0.627194297580761,0.627194297580761,-0.46997540785891
3,8,D,4,3,F,7092.0566704,-0.298542641383962,0.541477914343287,0.850056893998194,-0.0756800449665284,-0.127109874909013,NaN,NaN
3,9,D,3,2,C,7187.6357981,-0.349972471326446,0.0271796149184408,0.472904807753307,-0.607121621038869,-0.195682981498992,-0.349972471326446,-0.812840940808807
3,10,D,2,2,C,7294.7072509,0.0271796149184408,0.318615317925853,-0.452832131211415,-0.0242502150240438,0.832913617350699,-0.161396428204003,-0.195682981498992
3,11,F,1,2,F,7395.1701416,0.610051020933266,-0.332829194678951,0.558621190990781,0.76434051076072,0.507191361048297,-0.898557324046282,-0.761411110866323
3,12,F,2,3,F,7503.7749757,0.610051020933266,-0.332829194678951,0.558621190990781,0.76434051076072,0.507191361048297,-0.898557324046282,-0.761411110866323
3,13,F,1,3,C,7581.8534312,0.575764467638276,-0.264256088088972,-0.349972471326446,0.215755658040884,0.575764467638276,0.198612381393389,NaN
3,14,F,2,4,C,7669.6824259,1.03863293712064,0.250042211335874,-0.178539704851498,0.832913617350699,1.501501406603,0.0614661682134305,0.455761531105812
3,15,F,2,3,C,7765.3033277,0.627194297580761,0.0443228915659356,0.867200170645689,1.51864468325049,0.370045147868338,1.05577621376813,1.81008038625791
3,16,F,3,3,C,7860.2409355,-0.178539704851498,0.747197234113225,1.07291949041563,-0.0242502150240438,0.0443228915659356,-0.109966598261518,0.472904807753307
3,17,F,2,4,C,7957.5119685,0.558621190990781,1.10720604371062,1.24435225689058,-0.298542641383962,-0.624264897686364,-0.555691791096384,-0.418545577916426
3,18,F,2,4,F,8060.6915336,0.318615317925853,0.421474977810822,0.490048084400802,0.850056893998194,0.952916553883163,-0.0242502150240438,-0.298542641383962
3,19,F,1,4,F,8160.5126989,1.00434638382565,-0.247112811441477,0.0614661682134305,0.815770340703204,0.0614661682134305,NaN,NaN
3,20,F,2,4,F,8224.2655859,-0.00710693837654895,0.455761531105812,0.73005395746573,0.524334637695792,0.0100363382709459,-0.332829194678951,-0.727124557571333
3,21,F,2,3,F,8346.5043473,-1.18999302705369,-1.4985720067086,-1.72143460312603,-1.73857787977353,-1.29285268693866,-0.0928233216140232,-0.298542641383962
3,22,F,2,3,F,8416.5574917,1.79293710961041,1.09006276706312,0.370045147868338,1.58721778984047,1.4843581299555,0.0271796149184408,0.112895998155915
3,23,F,2,4,C,8515.8452721,1.55293123654548,0.592907744285771,0.198612381393389,0.0614661682134305,0.387188424515833,0.0100363382709459,-0.607121621038869
3,24,F,1,3,F,8606.8910203,-1.00141698393125,-1.18999302705369,-0.881414047398787,-0.264256088088972,1.02148966047314,0.1643258280984,0.370045147868338
3,26,F,2,3,C,8804.7999885,0.712910680818235,0.952916553883163,1.67293417307795,0.387188424515833,0.524334637695792,1.1586358736531,1.96436987608536
3,27,F,4,4,C,8897.9707166,-1.25856613364367,-1.56714511329858,-1.1728497504062,0.181469104745895,1.10720604371062,0.267185487983369,0.455761531105812
3,28,F,4,4,F,8997.6252312,1.02148966047314,1.57007451319298,0.627194297580761,0.0271796149184408,0.832913617350699,-0.0242502150240438,NaN
3,29,F,2,4,F,9106.296758,-1.00141698393125,-0.915700600693776,-1.1557064737587,-0.881414047398787,-0.589978344391374,NaN,NaN
3,30,F,1,2,C,9207.4846031,0.13003927480341,-0.53854851444889,-0.367115747973941,0.0100363382709459,0.0614661682134305,-0.641408174333859,-0.247112811441477
3,31,D,1,2,F,9324.9981975,-1.55000183665109,-1.37856907017614,-0.744267834218828,-0.401402301268931,1.4843581299555,1.72436400302043,-0.00710693837654895
3,33,D,2,4,C,9519.1652545,-0.0242502150240438,0.0271796149184408,-0.281399364736467,0.0271796149184408,0.250042211335874,-0.487118684506405,-0.709981280923838
3,34,D,2,4,F,9630.6202441,-0.349972471326446,0.0100363382709459,0.267185487983369,-0.229969534793982,-0.675694727628848,-0.195682981498992,0.0957527215084202
3,35,D,2,4,C,9710.3238704,-0.5042619611539,-0.298542641383962,-0.264256088088972,-0.658551450981354,-0.212826258146487,0.0957527215084202,0.318615317925853
3,35,D,2,4,F,9714.1239659,-0.212826258146487,0.0957527215084202,0.318615317925853,-0.46997540785891,-0.46997540785891,-0.727124557571333,-1.24142285699618
3,36,D,2,4,F,9786.1522362,0.370045147868338,-0.229969534793982,-0.932843877341271,0.147182551450905,0.832913617350699,-0.744267834218828,-1.4985720067086
3,36,D,2,4,F,9791.5607927,-1.4985720067086,-1.65286149653606,-1.73857787977353,-1.79000770971601,-1.92715392289597,-1.12141992046371,-0.401402301268931
3,37,D,3,4,C,9867.0475324,-0.315685918031456,-0.315685918031456,0.0614661682134305,0.867200170645689,-0.418545577916426,-0.46997540785891,-0.0242502150240438
3,38,D,2,4,F,9959.1099735,0.850056893998194,0.352901871220843,0.370045147868338,-0.555691791096384,-0.349972471326446,0.352901871220843,0.69576740417074
3,38,D,2,4,C,9967.1603289,0.73005395746573,1.53578795989799,0.884343447293184,-0.367115747973941,0.0100363382709459,NaN,NaN
3,39,D,1,4,C,10067.514775,0.73005395746573,1.53578795989799,0.884343447293184,-0.367115747973941,0.0100363382709459,NaN,NaN
3,40,D,4,4,F,10135.83454,0.0957527215084202,-0.229969534793982,-0.109966598261518,0.0271796149184408,-0.315685918031456,0.575764467638276,1.36435519342304
3,41,F,2,3,C,10301.9752945,0.0100363382709459,0.575764467638276,1.10720604371062,0.73005395746573,0.0100363382709459,0.404331701163328,1.02148966047314
3,41,F,2,3,F,10307.2422557,0.404331701163328,1.02148966047314,-0.247112811441477,0.181469104745895,0.370045147868338,NaN,NaN
3,42,F,2,4,F,10390.1542664,0.987203107178153,0.558621190990781,-0.452832131211415,0.558621190990781,0.884343447293184,-0.144253151556508,0.575764467638276
3,43,F,2,3,C,10456.0239205,1.55293123654548,1.70722072637294,-0.127109874909013,0.301472041278359,1.81008038625791,0.370045147868338,-0.0928233216140232
3,44,F,2,4,C,10562.1202848,1.24435225689058,1.34721191677554,1.05577621376813,1.09006276706312,0.198612381393389,0.267185487983369,1.03863293712064
3,45,F,2,3,C,10657.4829358,0.335758594573348,0.215755658040884,1.41578502336552,1.8272236629054,0.1643258280984,0.541477914343287,1.45007157666051
3,45,F,2,3,F,10662.949855,0.541477914343287,1.45007157666051,0.867200170645689,-0.349972471326446,-0.00710693837654895,NaN,NaN
